Question,Correct Answer,Wrong Answer 1,Wrong Answer 2,Wrong Answer 3
"Given:
module com.example {
    // exports com.example.api;
}

With exports commented out

What is the result?",Module has no exports,Compilation error,Comment is invalid,Runtime error
"Given:
javac -Xlint:module -d out src/module-info.java

What does -Xlint:module do?",Enables module-related warnings,Compilation error,Lists modules,Invalid option
"Given:
module com.example {
    exports com.example.api;
}

package com.example.api;
import com.other.Helper;

If com.other is not required

What is the result?",Compilation error,Runtime error,Compilation succeeds,Helper is inaccessible
"Given:
module com.example {
    requires com.other;
}

package com.example.internal;
import com.other.api.Service;

If com.other does not export com.other.api

What is the result?",Compilation error,Runtime error,Compilation succeeds,Service is inaccessible
"Given:
javac -d out --patch-module com.example=patch src/module-info.java

What does --patch-module do?",Adds content to module,Patches module file,Compilation error,Updates module
"Given:
java --add-exports com.example/com.example.internal=ALL-UNNAMED -p mods -m com.example/com.example.Main

What does --add-exports do?",Exports package to unnamed modules at runtime,Adds new export,Compilation error,Invalid option
"Given:
java --add-opens com.example/com.example.internal=ALL-UNNAMED -p mods -m com.example/com.example.Main

What does --add-opens do?",Opens package to unnamed modules at runtime,Adds new opens,Compilation error,Invalid option
"Given:
java --add-modules java.se -p mods -m com.example/com.example.Main

What does --add-modules do?",Adds root modules to resolve,Adds to module path,Compilation error,Creates modules
"Given:
java --limit-modules java.base -p mods -m com.example/com.example.Main

What does --limit-modules do?",Limits observable modules,Limits module count,Compilation error,Invalid option
"Given:
module com.example {
    exports com.example.api;
}

public class Test {
    public static void main(String[] args) {
        Module m = Test.class.getModule();
        System.out.println(m.isNamed());
    }
}

What is printed?",true,false,null,Compilation error
"Given an unnamed module:

public class Test {
    public static void main(String[] args) {
        Module m = Test.class.getModule();
        System.out.println(m.isNamed());
    }
}

What is printed?",false,true,null,Compilation error
"Given:
jdeps --print-module-deps app.jar

What is shown?",Module dependencies comma-separated,Module descriptor,All dependencies,Compilation error
"Given:
jlink --compress=2 -p mods --add-modules com.example --output runtime

What does --compress do?",Compresses resources in output,Compression level 2,Compilation error,Invalid option
"Given:
jlink --strip-debug -p mods --add-modules com.example --output runtime

What does --strip-debug do?",Removes debug info from output,Enables debug mode,Compilation error,Invalid option
"Given:
jar --update --file app.jar -C out com/example/NewClass.class

What does --update do?",Updates existing JAR,Creates new JAR,Compilation error,Upgrades JAR version
"Given:
module com.example {
    exports com.example.api;
}

And JAR created with jmod instead of jar

Can this be placed on module path?",Yes,No: JMOD not allowed on module path,Compilation error,Runtime error
"Given:
jlink -p mods --add-modules com.example --launcher myapp=com.example/com.example.Main --output runtime

What does --launcher create?",Script to run the module,JAR file,JMOD file,Compilation error
"Given runtime created by jlink with --launcher:

./runtime/bin/myapp

What does this do?",Runs the module,Compilation error,Lists modules,Invalid command
"Given the command:
javac -d out src/com.example/module-info.java src/com.example/com/example/Main.java src/com.example/com/example/Helper.java

If Helper.java has compilation errors but Main.java is valid

What is the result?",Compilation error for entire module,Main.java compiles successfully,Only Helper.java fails,Partial compilation
"Given the command:
jar -cvf mods/app.jar -C out/com.example .
jar -cvf mods/app.jar -C out/com.example .

Running jar command twice

What is the result?",Second command overwrites first jar,Creates two separate jars,Appends to existing jar,Compilation error
"Given:
module com.example {
    exports com.example.api;
    opens com.example.api;
}

package com.example.api;
class InternalService {}
public class PublicService {}

From another module that requires com.example

Which classes are accessible?",Only PublicService,Both classes,Neither class,Only InternalService
"Given the command:
java -p mods --add-reads com.example=com.other -m com.example/com.example.Main

What does --add-reads do?",Adds module read edge at runtime,Reads module descriptor,Adds module to path,Compilation error
"Given the command:
javac --module-source-path src -d out --module com.example

What does --module specify when compiling?",Module to compile,Module path,Module name in code,Compilation error
"Given:
module com.example {
    requires java.compiler;
}

Is java.compiler always available?",No: it's not in java.base,Yes: always available,Compilation error,Runtime only
"Given the command:
jdeps --list-deps app.jar

What is shown?",List of module dependencies,All dependencies,Class dependencies,Compilation error
"Given the command:
jdeps --list-reduced-deps app.jar

What is shown?",Reduced list of dependencies,All dependencies,No output,Compilation error
"Given the command:
jlink --no-header-files -p mods --add-modules com.example --output runtime

What does --no-header-files do?",Excludes include header files,Removes headers from jar,Compilation error,Invalid option
"Given the command:
jlink --no-man-pages -p mods --add-modules com.example --output runtime

What does --no-man-pages do?",Excludes man pages,Removes manual pages from jar,Compilation error,Invalid option
"Given:
module com.example {
    requires java.base;
    exports com.example.api;
}

If com.example.api package is empty (no classes)

What is the result?",Compilation succeeds,Compilation error: empty package,Runtime error,Warning only
"Given the command:
java -p mods -m com.example/com.example.Main --version

What does --version do?",Invalid: arguments to main not java,Prints Java version,Prints module version,Compilation error
"Given the command:
javac -d out --release 8 src/module-info.java

Compiling module-info for Java 8

What is the result?",Compilation error: modules require 9+,Compiles successfully,Warning only,Runtime error
"Given:
module com.example {
    exports com.example.api;
}

public class Test {
    public static void main(String[] args) {
        Module m = Test.class.getModule();
        m.getPackages().forEach(System.out::println);
    }
}

What is printed?",All packages in the module,Only exported packages,Only com.example.api,Compilation error
"Given the command:
jar --describe-module --file mods/app.jar --release 11

What does --release do?",Describes specific version in multi-release jar,Sets release version,Compilation error,Invalid option
"Given:
module com.example {
    uses com.api.Service;
}

But no provides directive anywhere

What happens when ServiceLoader.load() is called?",Returns empty loader,Compilation error,Runtime error,Finds automatic service
"Given the command:
jlink --suggest-providers java.sql.Driver -p mods --output runtime

What does --suggest-providers do?",Suggests provider modules for service,Lists providers,Compilation error,Invalid option
"Given the command:
jdeps -R --module-path mods app.jar

What does -R do?",Recursively analyzes dependencies,Reads module,Runtime check,Invalid option
"Given the command:
jdeps --inverse app.jar

What is shown?",Modules depending on app.jar,Dependencies of app.jar,Compilation error,Invalid option
"Given:
module com.a { exports com.a.api; }
module com.b { exports com.b.api; requires com.a; }
module com.c { requires com.b; }

Can com.c access com.a.api without requiring it?",No,Yes: transitive through b,Compilation error,Runtime error
"Given the command:
javac @argfile -d out

Where argfile contains:
src/com.example/module-info.java
src/com.example/com/example/Main.java

What is the result?",Compiles both files,Compilation error: @ syntax invalid,Argfile not found,Partial compilation
"Given the command:
java -p mods -m com.example --dry-run

What does --dry-run do?",Invalid option,Simulates execution,Prints what would run,Compilation error
"Given:
module com.example {
    exports com.example.api to ;
}

With empty qualified export target

What is the result?",Compilation error,Exports to nothing,Compilation succeeds,Runtime error
"Given the command:
jmod hash --module-path mods mods/com.example.jmod

What does hash do?",Records hashes of dependencies,Creates hash of module,Compilation error,Invalid command
"Given:
module com.example {
    opens com.example.internal to ;
}

With empty qualified opens target

What is the result?",Compilation error,Opens to nothing,Compilation succeeds,Runtime error
"Given:
ServiceLoader<Service> loader = ServiceLoader.load(Service.class);
Iterator<Service> it = loader.iterator();
while (it.hasNext()) {
    Service s = it.next();
}

If provider constructor throws exception

What happens?",Exception thrown during iteration,Compilation error,Service is skipped,Runtime error before loop
"Given the command:
jlink --bind-services -p mods --add-modules com.example --output runtime

What does --bind-services do?",Links service provider modules,Binds to services,Compilation error,Invalid option
"Given:
module com.example {
    requires transitive java.base;
}

Is requires transitive java.base allowed?",Yes but unnecessary,No: compilation error,No: runtime error,Invalid syntax
"Given the command:
javac -Xlint:all -d out src/module-info.java

What warnings might be shown?",Module-related warnings,No warnings,Compilation error,All Java warnings
"Given the command:
jar --main-class com.example.Main --module-version 1.0 -cvf app.jar -C out .

What does --module-version do?",Sets module version in descriptor,Sets jar version,Compilation error,Invalid option
"Given:
module com.example {
    exports com.example.api;
}

And META-INF/services/com.example.api.Service file exists

Is this file used?",No: use provides directive instead,Yes: automatic service,Compilation error,Both mechanisms work
"Given the command:
jdeps --check com.example --module-path mods

What does --check do?",Analyzes module dependencies,Checks syntax,Verifies module,Compilation error
"Given the command:
java -p mods -m com.example/com.example.Main -Xmx1g

What is -Xmx1g?",JVM option for max heap,Module option,Main class argument,Compilation error
"Given the command:
jlink --save-opts options.txt -p mods --add-modules com.example --output runtime

What does --save-opts do?",Saves jlink options to file,Reads options from file,Compilation error,Invalid option
"Given the command:
jlink @options.txt

Where options.txt contains jlink options

What is the result?",Executes with options from file,Compilation error,File not found,Invalid syntax
