Question,Correct Answer,Wrong Answer 1,Wrong Answer 2,Wrong Answer 3
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = Arrays.asList(""A"", ""B"", ""C"");
        list.stream()
            .sorted()
            .forEach(System.out::print);
    }
}",ABC,CBA,A B C,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        Stream<Integer> stream = Stream.of(1, 2, 3);
        stream.forEach(System.out::println);
        stream.forEach(System.out::println);
    }
}",IllegalStateException,1 2 3 twice,1 2 3,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3, 4, 5);
        boolean result = list.stream()
            .filter(x -> x > 3)
            .allMatch(x -> x > 0);
        System.out.println(result);
    }
}",true,false,Compilation error,4
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = Arrays.asList(""apple"", ""banana"");
        String result = list.stream()
            .collect(Collectors.joining("" and ""));
        System.out.println(result);
    }
}",apple and banana,applebanana,apple banana,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3, 4);
        Map<Boolean, List<Integer>> result = list.stream()
            .collect(Collectors.partitioningBy(x -> x % 2 == 0));
        System.out.println(result.get(false));
    }
}","[1, 3]","[2, 4]","[1, 2, 3, 4]",Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = Arrays.asList(""a"", ""ab"", ""abc"");
        Map<Integer, List<String>> result = list.stream()
            .collect(Collectors.groupingBy(String::length));
        System.out.println(result.get(2));
    }
}","[ab]","[a]","[abc]",Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3, 4);
        int sum = list.stream()
            .collect(Collectors.summingInt(Integer::intValue));
        System.out.println(sum);
    }
}",10,1,4,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(5, 10, 15);
        double avg = list.stream()
            .collect(Collectors.averagingInt(Integer::intValue));
        System.out.println(avg);
    }
}",10.0,5.0,15.0,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = Arrays.asList(""a"", ""b"", ""c"");
        long count = list.stream()
            .collect(Collectors.counting());
        System.out.println(count);
    }
}",3,1,0,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3);
        Optional<Integer> max = list.stream()
            .collect(Collectors.maxBy(Integer::compareTo));
        System.out.println(max.get());
    }
}",3,1,2,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(5, 3, 8);
        Optional<Integer> min = list.stream()
            .collect(Collectors.minBy(Integer::compareTo));
        System.out.println(min.get());
    }
}",3,5,8,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3);
        IntSummaryStatistics stats = list.stream()
            .collect(Collectors.summarizingInt(Integer::intValue));
        System.out.println(stats.getSum());
    }
}",6,1,3,Compilation error
