Question,Correct Answer,Wrong Answer 1,Wrong Answer 2,Wrong Answer 3
"What is the output?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = Arrays.asList(""banana"", ""apple"", ""cherry"");
        Optional<String> result = list.stream()
            .sorted()
            .findFirst();
        System.out.println(result.get());
    }
}",apple,Compilation error,banana,cherry
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = Arrays.asList(""a"", ""bb"", ""ccc"");
        Optional<String> result = list.stream()
            .max(Comparator.comparing(String::length));
        System.out.println(result.get());
    }
}",ccc,Compilation error,a,bb
"What is the output?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = Arrays.asList(""a"", ""bb"", ""ccc"");
        Optional<String> result = list.stream()
            .min(Comparator.comparing(String::length));
        System.out.println(result.get());
    }
}",a,Compilation error,ccc,bb
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3, 4, 5);
        boolean result = list.stream()
            .peek(n -> System.out.print(n))
            .anyMatch(n -> n == 3);
        System.out.println("" "" + result);
    }
}",123 true,Compilation error,12345 true,3 true
"What is the output?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3, 4, 5);
        Stream<Integer> stream = list.stream()
            .filter(n -> n > 2);
        System.out.println(stream.count());
    }
}",3,Compilation error,5,2
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3);
        Optional<Integer> result = list.stream()
            .reduce(Integer::sum);
        System.out.println(result.orElse(0));
    }
}",6,Compilation error,0,3
"What is the output?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3);
        int result = list.stream()
            .reduce(0, Integer::sum);
        System.out.println(result);
    }
}",6,Compilation error,0,3
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = Arrays.asList(""a"", ""b"", ""c"");
        String result = list.stream()
            .collect(Collectors.joining(""-"", ""["", ""]""));
        System.out.println(result);
    }
}","[a-b-c]",Compilation error,"a-b-c",abc
"What is the output?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3, 4, 5);
        Map<Boolean, List<Integer>> result = list.stream()
            .collect(Collectors.partitioningBy(n -> n > 3));
        System.out.println(result.get(true));
    }
}","[4, 5]",Compilation error,"[1, 2, 3]","[1, 2, 3, 4, 5]"
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3, 4, 5);
        Map<Boolean, Long> result = list.stream()
            .collect(Collectors.partitioningBy(n -> n > 3, Collectors.counting()));
        System.out.println(result.get(true));
    }
}",2,Compilation error,3,5
"What is the output?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = Arrays.asList(""apple"", ""banana"", ""apricot"");
        Optional<String> result = list.stream()
            .collect(Collectors.maxBy(Comparator.comparing(String::length)));
        System.out.println(result.get());
    }
}",banana,Compilation error,apple,apricot
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = Arrays.asList(""apple"", ""banana"", ""apricot"");
        Optional<String> result = list.stream()
            .collect(Collectors.minBy(Comparator.comparing(String::length)));
        System.out.println(result.get());
    }
}",apple,Compilation error,banana,apricot
"What is the output?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3, 4, 5);
        List<Integer> result = list.stream()
            .collect(Collectors.collectingAndThen(
                Collectors.toList(),
                Collections::unmodifiableList
            ));
        System.out.println(result.getClass().getName().contains(""Unmodifiable""));
    }
}",true,false,Compilation error,ArrayList
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3, 4, 5);
        try {
            List<Integer> result = list.stream()
                .collect(Collectors.toUnmodifiableList());
            result.add(6);
        } catch (Exception e) {
            System.out.println(""Error"");
        }
    }
}",Error,No error,Compilation error,"[1, 2, 3, 4, 5, 6]"
"What is the output?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = Arrays.asList(""a"", ""b"", ""c"");
        Set<String> result = list.stream()
            .collect(Collectors.toUnmodifiableSet());
        System.out.println(result.size());
    }
}",3,Compilation error,0,Unmodifiable
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3, 4, 5);
        int product = list.stream()
            .reduce(1, (a, b) -> a * b);
        System.out.println(product);
    }
}",120,Compilation error,15,1
"What is the output?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = Arrays.asList(""apple"", ""apricot"", ""banana"");
        Map<Character, List<String>> result = list.stream()
            .collect(Collectors.groupingBy(s -> s.charAt(0)));
        System.out.println(result.keySet().size());
    }
}",2,Compilation error,3,1
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3, 4, 5);
        IntSummaryStatistics stats = list.stream()
            .collect(Collectors.summarizingInt(Integer::intValue));
        System.out.println(stats.getCount());
    }
}",5,Compilation error,15,0
"What is the output?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3, 4, 5);
        IntSummaryStatistics stats = list.stream()
            .collect(Collectors.summarizingInt(Integer::intValue));
        System.out.println(stats.getSum());
    }
}",15,Compilation error,5,0
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(2, 4, 6, 8);
        IntSummaryStatistics stats = list.stream()
            .collect(Collectors.summarizingInt(Integer::intValue));
        System.out.println(stats.getAverage());
    }
}",5.0,Compilation error,20.0,4.0
"What is the output?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(5, 2, 8, 1, 9);
        IntSummaryStatistics stats = list.stream()
            .collect(Collectors.summarizingInt(Integer::intValue));
        System.out.println(stats.getMax());
    }
}",9,Compilation error,1,25
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(5, 2, 8, 1, 9);
        IntSummaryStatistics stats = list.stream()
            .collect(Collectors.summarizingInt(Integer::intValue));
        System.out.println(stats.getMin());
    }
}",1,Compilation error,9,0
"What is the output?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = Arrays.asList(""apple"", ""banana"", ""apricot"");
        Map<Character, Integer> result = list.stream()
            .collect(Collectors.groupingBy(
                s -> s.charAt(0),
                Collectors.summingInt(String::length)
            ));
        System.out.println(result.get('a'));
    }
}",12,Compilation error,2,5
"What is the output?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        Stream<Integer> infinite = Stream.iterate(1, n -> n + 1);
        List<Integer> result = infinite.limit(5).collect(Collectors.toList());
        System.out.println(result.size());
    }
}",5,Compilation error,Infinite,0
